scenario,forecast_basis,horizon,mechanism,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,rescued_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,review_cash_costs,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,security_cash_costs,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,skilled_work_hours,hours,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,successful_dac_projects,projects,200000,69530360836,1.6483865411,0.191583537094,0,0,0.0141837518927,0.639449989794,1.51502772636,2.62106362409,0.178845,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,support_cash_costs,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,support_review_coordination_hours,hours,200000,69530360836,332.057445011,154.303102811,10.1616739953,20.0218977798,56.4826266772,375.683154641,791.800805096,1214.06528421,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,timing_only_shifts,USD,200000,69530360836,83.437659698,3.84690820209,0,0,0,32.6572057534,138.617594411,314.281352758,0.30979,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,unmatched_fallback_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,dac,within_high_impact_reallocation,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,api_costs,USD,200000,69530360836,8018.40194598,6219.06180703,693.247909248,1207.77773085,2759.43126192,11664.2359057,17727.2306454,21462.6267393,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,bonus_transfer_fees,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,cash_operating_costs,USD,200000,69530360836,63358.974119,54053.8491784,6267.72893811,10757.5941216,23835.1789066,94104.28102,130831.410249,152736.46553,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,cause_directed_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,chargeback_losses,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,cloud_costs,USD,200000,69530360836,8010.87762334,6200.28466942,689.798313251,1200.48081392,2750.72564079,11633.2971909,17805.1950173,21503.6280409,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_complementary_role_coacts,groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_consumption_change,commitments_or_groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_dietary_animal_product,commitments_or_groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_direct_trades,commitments,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_same_action_coacts,groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_skilled_work,commitments_or_groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,completed_transport_carbon,commitments_or_groups,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_bonus_liability_locked,USD_internal_liability,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_bonus_liability_released,USD_internal_liability,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_bonus_paid,USD_internal_transfer,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_free_reserve,USD_reserve_state,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_funding_lost_to_surcharge,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_gross_threshold,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_incremental_funding_caused_by_bonus,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_pledge_principal,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_project_funding,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_project_target,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_required_surcharge,USD_internal_threshold_component,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_reserve_cash,USD_reserve_state,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_returned_or_cancelled_principal,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,dac_surcharge_inflow,USD_internal_transfer,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,donation_displacement,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,failed_settlement_losses,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,gross_planned_principal,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,lapsed_dac_projects,projects,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,legal_cash_costs,USD,200000,69530360836,8605.55173848,6166.73630149,637.648079587,1128.34740406,2671.35559901,12455.8583521,20003.2178054,24775.8567581,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,net_causal_cash,USD,200000,69530360836,-63358.974119,-54053.8491784,-152736.46553,-130831.410249,-94104.28102,-23835.1789066,-10757.5941216,-6267.72893811,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,new_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,ordinary_action_hours,hours,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,personal_income_transfers,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,processor_fees,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,redirect_cleared_principal,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,redirect_matcher_addon_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,redirect_payment_settlement_loss,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,redirect_settled_principal,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,refund_losses,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,rescued_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,review_cash_costs,USD,200000,69530360836,12643.8743969,9467.5276773,1044.36482334,1806.09121885,4198.6866166,18282.3152577,28727.7844073,35111.5221801,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,security_cash_costs,USD,200000,69530360836,8640.46867778,6213.69049427,635.24294271,1123.8747016,2678.68585185,12523.8725283,20151.7738754,24821.8708781,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,skilled_work_hours,hours,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,successful_dac_projects,projects,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,support_cash_costs,USD,200000,69530360836,17439.7997365,12878.9252092,1380.98987243,2428.24852959,5652.19083932,25239.3748178,39922.8584318,49006.9641431,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,support_review_coordination_hours,hours,200000,69530360836,194582.842365,176547.383383,25807.1873542,43774.1001602,93979.3851525,275117.188956,372706.970814,431049.116738,0,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,timing_only_shifts,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,unmatched_fallback_cash,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
thin_market,probability_weighted,eoy5_annualized_run_rate,platform_shared,within_high_impact_reallocation,USD,200000,69530360836,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,api_costs,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,bonus_transfer_fees,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,cash_operating_costs,USD,200000,69520460820,1351.25757946,694.022067581,51.1494712561,95.8762878831,258.303461643,1651.591411,3285.82970457,4797.86168833,0,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,cause_directed_cash,USD,200000,69520460820,19937.3701906,11715.2147955,931.168574204,1731.30073737,4519.58303063,26371.2576348,49006.8812966,67144.0163497,0,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,chargeback_losses,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,cloud_costs,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_complementary_role_coacts,groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_consumption_change,commitments_or_groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_dietary_animal_product,commitments_or_groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_direct_trades,commitments,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_same_action_coacts,groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_skilled_work,commitments_or_groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,completed_transport_carbon,commitments_or_groups,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_bonus_liability_locked,USD_internal_liability,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_bonus_liability_released,USD_internal_liability,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_bonus_paid,USD_internal_transfer,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_free_reserve,USD_reserve_state,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_funding_lost_to_surcharge,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_gross_threshold,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_incremental_funding_caused_by_bonus,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_pledge_principal,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_project_funding,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_project_target,USD,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
trust_evidence_failure,conditional,year_1,redirect,dac_required_surcharge,USD_internal_threshold_component,200000,69520460820,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
